current,R,G,B
0.001770,0.396,0.639,0.000
0.036680,0.639,0.639,0.639
0.001116,0.000,0.000,0.000
0.000957,0.000,0.000,0.000
0.038497,0.639,0.639,0.639
0.005271,0.396,0.639,0.396
0.001545,0.000,0.639,0.000
0.001646,0.396,0.396,0.000
0.011825,0.639,0.396,0.639
0.001525,0.396,0.396,0.000
0.001940,0.396,0.639,0.000
0.001925,0.396,0.639,0.000
0.005546,0.396,0.639,0.396
0.006745,0.396,0.396,0.639
0.001673,0.000,0.000,0.639
0.012572,0.639,0.396,0.639
0.003918,0.000,0.639,0.396
0.002143,0.396,0.000,0.639
0.001519,0.639,0.000,0.000
0.002254,0.000,0.396,0.396
0.001652,0.396,0.396,0.000
0.001449,0.000,0.639,0.000
0.012535,0.639,0.396,0.639
0.005254,0.396,0.639,0.396
0.035778,0.639,0.639,0.639
0.020740,0.639,0.639,0.396
0.011901,0.639,0.396,0.639
0.001532,0.396,0.396,0.000
0.005658,0.639,0.396,0.396
0.000965,0.000,0.000,0.000
0.036725,0.639,0.639,0.639
0.004777,0.000,0.639,0.639
0.003067,0.000,0.396,0.639
0.002382,0.639,0.000,0.396
0.020063,0.639,0.639,0.396
0.005241,0.639,0.396,0.396
0.001527,0.396,0.396,0.000
0.001563,0.639,0.000,0.000
0.003932,0.000,0.396,0.639
0.002938,0.396,0.396,0.396
0.001494,0.396,0.000,0.396
0.011436,0.639,0.396,0.639
0.033362,0.639,0.639,0.639
0.001150,0.000,0.396,0.000
0.003734,0.639,0.639,0.000
0.003168,0.639,0.000,0.639
0.001506,0.000,0.000,0.639
0.001493,0.000,0.639,0.000
0.003524,0.639,0.639,0.000
0.006578,0.396,0.396,0.639
0.001698,0.396,0.000,0.396
0.003055,0.639,0.000,0.639
0.001543,0.396,0.000,0.396
0.006503,0.396,0.396,0.639
0.001355,0.000,0.639,0.000
0.005422,0.000,0.639,0.639
0.037797,0.639,0.639,0.639
0.013605,0.639,0.396,0.639
0.019820,0.639,0.639,0.396
0.001218,0.396,0.000,0.000
0.011580,0.639,0.396,0.639
0.019773,0.639,0.639,0.396
0.001589,0.396,0.000,0.396
0.002316,0.639,0.000,0.396
0.001235,0.396,0.000,0.000
0.006014,0.639,0.396,0.396
0.001976,0.639,0.000,0.396
0.017724,0.639,0.639,0.396
0.002390,0.000,0.396,0.396
0.009297,0.396,0.639,0.639
0.003027,0.000,0.396,0.639
0.001436,0.396,0.000,0.000
0.001436,0.396,0.000,0.396
0.001857,0.396,0.639,0.000
0.012178,0.639,0.396,0.639
0.001838,0.396,0.639,0.000
0.006071,0.639,0.396,0.396
0.000978,0.000,0.000,0.000
0.005499,0.396,0.639,0.396
0.004762,0.396,0.639,0.396
0.001232,0.396,0.000,0.000
0.011582,0.639,0.396,0.639
0.001809,0.396,0.000,0.396
0.001285,0.396,0.000,0.000
0.001558,0.639,0.000,0.000
0.001381,0.000,0.000,0.639
0.001129,0.000,0.000,0.000
0.006087,0.639,0.396,0.396
0.001229,0.000,0.000,0.396
0.003394,0.396,0.396,0.396
0.013111,0.639,0.396,0.639
0.001227,0.396,0.000,0.000
0.001267,0.000,0.000,0.396
0.001990,0.396,0.639,0.000
0.001453,0.000,0.000,0.639
0.002155,0.639,0.000,0.396
0.002005,0.639,0.000,0.396
0.001103,0.000,0.000,0.000
0.012808,0.639,0.396,0.639
0.010538,0.396,0.639,0.639
0.001896,0.396,0.639,0.000
0.019850,0.639,0.639,0.396
0.003335,0.639,0.639,0.000
0.001407,0.396,0.396,0.000
0.001881,0.639,0.396,0.000
0.019875,0.639,0.639,0.396
0.001830,0.639,0.396,0.000
0.001360,0.396,0.396,0.000
0.006247,0.396,0.396,0.639
0.001347,0.000,0.396,0.000
0.001106,0.000,0.000,0.000
0.012904,0.639,0.396,0.639
0.036521,0.639,0.639,0.639
0.003574,0.639,0.639,0.000
0.006828,0.396,0.396,0.639
0.001244,0.000,0.639,0.000
0.005674,0.396,0.639,0.396
0.003918,0.639,0.639,0.000
0.017225,0.639,0.639,0.396
0.001483,0.396,0.000,0.396
0.001488,0.000,0.639,0.000
0.019330,0.639,0.639,0.396
0.003131,0.639,0.639,0.000
0.002969,0.396,0.396,0.396
0.001416,0.000,0.000,0.639
0.001248,0.639,0.000,0.000
0.002304,0.639,0.000,0.396
0.001572,0.396,0.000,0.396
0.001482,0.639,0.000,0.000
0.001262,0.396,0.000,0.000
0.005020,0.396,0.639,0.396
0.003331,0.639,0.639,0.000
0.006378,0.639,0.396,0.396
0.002695,0.000,0.396,0.396
0.004562,0.000,0.639,0.639
0.001771,0.639,0.396,0.000
0.002166,0.396,0.000,0.639
0.001565,0.000,0.000,0.639
0.048204,0.639,0.639,0.639
0.004178,0.639,0.639,0.000
0.005822,0.396,0.639,0.396
0.035700,0.639,0.639,0.639
0.003433,0.000,0.396,0.639
0.002504,0.000,0.396,0.396
0.006602,0.396,0.396,0.639
0.001368,0.639,0.000,0.000
0.034251,0.639,0.639,0.639
0.001967,0.396,0.639,0.000
0.001336,0.396,0.000,0.000
0.003776,0.000,0.396,0.639
0.013436,0.639,0.396,0.639
0.003085,0.639,0.000,0.639
0.002227,0.000,0.396,0.396
0.013735,0.639,0.396,0.639
0.001793,0.396,0.639,0.000
0.002194,0.639,0.000,0.396
0.002372,0.000,0.396,0.396
0.001242,0.396,0.000,0.000
0.001143,0.396,0.000,0.000
0.005330,0.396,0.639,0.396
0.011711,0.396,0.639,0.639
0.011200,0.396,0.639,0.639
0.017063,0.639,0.639,0.396
0.010118,0.396,0.639,0.639
0.001807,0.639,0.000,0.396
0.001199,0.000,0.396,0.000
0.001715,0.396,0.639,0.000
0.003598,0.639,0.639,0.000
0.001976,0.639,0.000,0.396
0.002575,0.000,0.396,0.396
0.001576,0.396,0.000,0.396
0.002499,0.000,0.396,0.396
0.001488,0.639,0.000,0.000
0.003248,0.639,0.000,0.639
0.011114,0.396,0.639,0.639
0.003496,0.000,0.639,0.396
0.001001,0.000,0.000,0.000
0.002822,0.396,0.396,0.396
0.011763,0.639,0.396,0.639
0.001923,0.639,0.396,0.000
0.035818,0.639,0.639,0.639
0.005733,0.396,0.639,0.396
0.002034,0.639,0.396,0.000
0.001034,0.000,0.000,0.000
0.001338,0.396,0.000,0.396
0.001098,0.000,0.000,0.000
0.005554,0.396,0.639,0.396
0.002177,0.639,0.000,0.396
0.011906,0.396,0.639,0.639
0.001560,0.000,0.639,0.000
0.010473,0.396,0.639,0.639
0.011321,0.639,0.396,0.639
0.002111,0.639,0.000,0.396
0.001824,0.639,0.396,0.000
0.002018,0.396,0.639,0.000
0.001094,0.000,0.000,0.000
0.001190,0.000,0.396,0.000
0.000989,0.000,0.000,0.000
0.002234,0.000,0.396,0.396
0.003128,0.000,0.396,0.639
0.002911,0.000,0.396,0.639
0.001034,0.000,0.000,0.000
0.038593,0.639,0.639,0.639
0.005129,0.396,0.639,0.396
0.001294,0.396,0.000,0.000
0.002430,0.000,0.396,0.396
0.001916,0.639,0.396,0.000
0.001092,0.000,0.000,0.000
0.002310,0.396,0.000,0.639
0.001126,0.000,0.000,0.000
0.011751,0.396,0.639,0.639
0.001937,0.639,0.396,0.000
0.002251,0.000,0.396,0.396
0.003668,0.000,0.396,0.639
0.001374,0.396,0.000,0.000
0.001587,0.396,0.396,0.000
0.002016,0.396,0.639,0.000
0.002206,0.396,0.000,0.639
0.001436,0.396,0.396,0.000
0.002488,0.000,0.396,0.396
0.004629,0.000,0.639,0.639
0.013568,0.639,0.396,0.639
0.009943,0.396,0.639,0.639
0.002386,0.000,0.396,0.396
0.003249,0.639,0.000,0.639
0.001573,0.396,0.000,0.396
0.010799,0.396,0.639,0.639
0.006816,0.639,0.396,0.396
0.002180,0.396,0.639,0.000
0.002345,0.396,0.639,0.000
0.001947,0.396,0.000,0.639
0.001503,0.000,0.000,0.639
0.012049,0.639,0.396,0.639
0.006388,0.396,0.396,0.639
0.011041,0.396,0.639,0.639
0.001403,0.000,0.000,0.639
0.003617,0.396,0.396,0.396
0.005586,0.639,0.396,0.396
0.006306,0.396,0.396,0.639
0.001612,0.396,0.000,0.396
0.010735,0.396,0.639,0.639
0.001153,0.000,0.396,0.000
0.006176,0.396,0.396,0.639
0.003009,0.639,0.000,0.639
0.001422,0.000,0.639,0.000
0.001224,0.000,0.396,0.000
0.020480,0.639,0.639,0.396
0.001791,0.639,0.396,0.000
0.002143,0.396,0.000,0.639
0.001636,0.396,0.396,0.000
0.001898,0.639,0.000,0.396
0.005233,0.396,0.639,0.396
0.006098,0.639,0.396,0.396
0.001519,0.639,0.000,0.000
0.001700,0.396,0.000,0.396
0.011637,0.396,0.639,0.639
0.036239,0.639,0.639,0.639
0.020230,0.639,0.639,0.396
0.001551,0.396,0.000,0.396
0.002036,0.396,0.000,0.639
0.003217,0.396,0.396,0.396
0.005732,0.000,0.639,0.639
0.011921,0.639,0.396,0.639
0.001483,0.396,0.396,0.000
0.006416,0.639,0.396,0.396
0.002208,0.639,0.000,0.396
0.010579,0.396,0.639,0.639
0.011411,0.396,0.639,0.639
0.001846,0.396,0.000,0.639
0.001539,0.639,0.000,0.000
0.003200,0.639,0.000,0.639
0.006776,0.396,0.396,0.639
0.002026,0.639,0.000,0.396
0.001185,0.000,0.396,0.000
0.003740,0.639,0.639,0.000
0.001930,0.396,0.639,0.000
0.001611,0.396,0.000,0.396
0.012913,0.639,0.396,0.639
0.005226,0.396,0.639,0.396
0.001296,0.000,0.396,0.000
0.039976,0.639,0.639,0.639
0.011101,0.396,0.639,0.639
0.002193,0.639,0.000,0.396
0.012093,0.639,0.396,0.639
0.005997,0.396,0.639,0.396
0.005868,0.396,0.639,0.396
0.003414,0.639,0.000,0.639
0.001991,0.639,0.000,0.396
0.005092,0.396,0.639,0.396
0.035448,0.639,0.639,0.639
0.001288,0.396,0.000,0.000
0.003319,0.639,0.000,0.639
0.003486,0.639,0.639,0.000
0.011514,0.396,0.639,0.639
0.036623,0.639,0.639,0.639
0.020044,0.639,0.639,0.396
0.001548,0.396,0.396,0.000
0.003645,0.639,0.639,0.000
0.002129,0.639,0.000,0.396
0.001245,0.396,0.000,0.000
0.013186,0.639,0.396,0.639
0.001997,0.396,0.639,0.000
0.011812,0.639,0.396,0.639
0.001680,0.396,0.396,0.000
0.005631,0.396,0.639,0.396
0.003263,0.000,0.639,0.396
0.002058,0.396,0.639,0.000
0.005041,0.396,0.639,0.396
0.003638,0.639,0.639,0.000
0.005946,0.639,0.396,0.396
0.001943,0.396,0.000,0.639
0.003099,0.639,0.000,0.639
0.011157,0.396,0.639,0.639
0.006367,0.000,0.639,0.639
0.001316,0.000,0.000,0.396
0.001507,0.000,0.000,0.396
0.001358,0.396,0.396,0.000
0.001616,0.639,0.000,0.000
0.001342,0.396,0.396,0.000
0.020953,0.639,0.639,0.396
0.032779,0.639,0.639,0.639
0.002048,0.639,0.396,0.000
0.001629,0.396,0.396,0.000
0.001292,0.000,0.000,0.396
0.001360,0.396,0.000,0.000
0.001205,0.000,0.000,0.396
0.001338,0.396,0.000,0.000
0.006307,0.639,0.396,0.396
0.003767,0.000,0.639,0.396
0.005995,0.000,0.639,0.639
0.003745,0.639,0.639,0.000
0.005609,0.396,0.639,0.396
0.001515,0.396,0.396,0.000
0.001290,0.396,0.000,0.000
0.001325,0.000,0.000,0.639
0.001426,0.639,0.000,0.000
0.003283,0.396,0.396,0.396
0.001387,0.000,0.000,0.639
0.001466,0.000,0.396,0.000
0.006905,0.396,0.396,0.639
0.002411,0.396,0.000,0.639
0.019802,0.639,0.639,0.396
0.022969,0.639,0.639,0.396
0.003474,0.639,0.639,0.000
0.001658,0.000,0.000,0.639
0.001200,0.000,0.396,0.000
0.001593,0.396,0.000,0.396
0.019353,0.639,0.639,0.396
0.013084,0.639,0.396,0.639
0.001563,0.396,0.396,0.000
0.005770,0.396,0.639,0.396
0.011849,0.639,0.396,0.639
0.006731,0.396,0.396,0.639
0.005737,0.396,0.639,0.396
0.002205,0.396,0.000,0.639
0.003157,0.639,0.000,0.639
0.003328,0.000,0.639,0.396
0.004468,0.000,0.639,0.639
0.001398,0.000,0.639,0.000
0.001803,0.396,0.639,0.000
0.036973,0.639,0.639,0.639
0.001514,0.396,0.396,0.000
0.002010,0.639,0.396,0.000
0.002069,0.639,0.396,0.000
0.006811,0.396,0.396,0.639
0.001513,0.639,0.000,0.000
0.001086,0.000,0.000,0.000
0.002353,0.000,0.396,0.396
0.040684,0.639,0.639,0.639
0.006785,0.396,0.396,0.639
0.002000,0.639,0.396,0.000
0.003599,0.639,0.639,0.000
0.004064,0.639,0.639,0.000
0.006528,0.396,0.396,0.639
0.005662,0.000,0.639,0.639
0.001927,0.639,0.000,0.396
0.003493,0.000,0.396,0.639
0.001608,0.396,0.000,0.396
0.003719,0.000,0.396,0.639
0.001387,0.000,0.000,0.639
0.005673,0.000,0.639,0.639
0.013008,0.639,0.396,0.639
0.005571,0.000,0.639,0.639
0.002155,0.639,0.000,0.396
0.001629,0.396,0.000,0.396
0.002621,0.639,0.000,0.639
0.001508,0.000,0.000,0.639
0.002093,0.396,0.000,0.639
0.037097,0.639,0.639,0.639
0.001573,0.396,0.000,0.396
0.001582,0.396,0.396,0.000
0.010805,0.396,0.639,0.639
0.005599,0.396,0.639,0.396
0.036653,0.639,0.639,0.639
0.003169,0.396,0.396,0.396
0.001490,0.000,0.639,0.000
0.003747,0.000,0.639,0.396
0.002173,0.000,0.396,0.396
0.034718,0.639,0.639,0.639
0.001149,0.396,0.000,0.000
0.001527,0.000,0.000,0.639
0.001413,0.639,0.000,0.000
0.001562,0.396,0.396,0.000
0.003692,0.000,0.396,0.639
0.002508,0.396,0.000,0.639
0.011475,0.396,0.639,0.639
0.003290,0.396,0.396,0.396
0.003765,0.000,0.639,0.396
0.001943,0.396,0.639,0.000
0.010697,0.396,0.639,0.639
0.003274,0.000,0.396,0.639
0.006224,0.639,0.396,0.396
0.001985,0.639,0.396,0.000
0.001614,0.396,0.396,0.000
0.001798,0.396,0.639,0.000
0.005724,0.396,0.639,0.396
0.002854,0.000,0.639,0.396
0.003303,0.639,0.000,0.639
0.001602,0.396,0.000,0.396
0.006161,0.639,0.396,0.396
0.001193,0.000,0.000,0.396
0.007435,0.396,0.396,0.639
0.001086,0.000,0.000,0.000
0.003306,0.000,0.396,0.639
0.001295,0.000,0.000,0.396
0.003230,0.396,0.396,0.396
0.001589,0.396,0.396,0.000
0.001055,0.000,0.000,0.000
0.000981,0.000,0.000,0.000
0.002096,0.639,0.000,0.396
0.003342,0.639,0.639,0.000
0.003881,0.639,0.639,0.000
0.003335,0.396,0.396,0.396
0.001430,0.639,0.000,0.000
0.006921,0.639,0.396,0.396
0.001610,0.396,0.396,0.000
0.001505,0.000,0.000,0.639
0.002171,0.396,0.639,0.000
0.001907,0.639,0.396,0.000
0.006541,0.396,0.396,0.639
0.001951,0.396,0.639,0.000
0.001058,0.396,0.000,0.000
0.001556,0.396,0.396,0.000
0.001832,0.396,0.639,0.000
0.005394,0.000,0.639,0.639
0.003183,0.639,0.639,0.000
0.001633,0.396,0.396,0.000
0.006606,0.396,0.396,0.639
0.002515,0.000,0.396,0.396
0.003336,0.639,0.000,0.639
0.001389,0.639,0.000,0.000
0.001769,0.639,0.396,0.000
0.005242,0.000,0.639,0.639
0.010286,0.396,0.639,0.639
0.001492,0.396,0.396,0.000
0.005580,0.396,0.639,0.396
0.010784,0.396,0.639,0.639
0.003156,0.639,0.000,0.639
0.001106,0.396,0.000,0.000
0.007319,0.396,0.396,0.639
0.002380,0.639,0.000,0.396
0.002094,0.639,0.000,0.396
0.001140,0.000,0.000,0.396
0.006286,0.396,0.396,0.639
0.036093,0.639,0.639,0.639
0.002140,0.639,0.000,0.396
0.001212,0.000,0.000,0.396
0.003663,0.000,0.639,0.396
0.001672,0.396,0.396,0.000
0.001466,0.396,0.396,0.000
0.003000,0.396,0.396,0.396
0.003632,0.639,0.639,0.000
0.001001,0.000,0.000,0.000
0.005403,0.396,0.639,0.396
0.001313,0.000,0.639,0.000
0.003164,0.396,0.396,0.396
0.001916,0.396,0.639,0.000
0.001743,0.000,0.639,0.000
0.005501,0.000,0.639,0.639
0.011402,0.396,0.639,0.639
0.003812,0.639,0.639,0.000
0.035051,0.639,0.639,0.639
0.017900,0.639,0.639,0.396
0.011509,0.639,0.396,0.639
0.002092,0.396,0.000,0.639
0.006407,0.396,0.396,0.639
0.001413,0.000,0.000,0.639
0.002382,0.396,0.000,0.639
0.011364,0.639,0.396,0.639
0.001929,0.396,0.639,0.000
0.013134,0.639,0.396,0.639
0.003430,0.396,0.396,0.396
0.015562,0.396,0.639,0.639
0.003767,0.639,0.639,0.000
0.001428,0.396,0.000,0.396
0.005660,0.396,0.639,0.396
0.001221,0.396,0.000,0.000
0.001996,0.639,0.000,0.396
0.003462,0.000,0.639,0.396
0.001294,0.000,0.396,0.000
0.005636,0.000,0.639,0.639
0.001258,0.000,0.396,0.000
0.021875,0.639,0.639,0.396
0.001915,0.396,0.639,0.000
0.001082,0.000,0.000,0.000
0.005813,0.396,0.639,0.396
0.001608,0.396,0.000,0.396
0.001805,0.396,0.639,0.000
0.001214,0.396,0.000,0.000
0.035059,0.639,0.639,0.639
0.001373,0.396,0.000,0.000
0.012734,0.639,0.396,0.639
0.004864,0.396,0.639,0.396
0.002030,0.639,0.396,0.000
0.004940,0.396,0.639,0.396
0.001494,0.000,0.000,0.639
0.013321,0.639,0.396,0.639
0.002795,0.396,0.396,0.396
0.001197,0.396,0.000,0.000
0.001126,0.000,0.000,0.000
0.001086,0.000,0.000,0.000
0.001155,0.396,0.000,0.000
0.011059,0.396,0.639,0.639
0.002191,0.000,0.396,0.396
0.001584,0.396,0.396,0.000
0.006029,0.639,0.396,0.396
0.004960,0.396,0.639,0.396
0.003639,0.000,0.396,0.639
0.001944,0.639,0.396,0.000
0.001311,0.396,0.000,0.000
0.005292,0.396,0.639,0.396
0.002935,0.639,0.000,0.639
0.002180,0.639,0.396,0.000
0.001317,0.000,0.396,0.000
0.039577,0.639,0.639,0.639
0.002339,0.639,0.000,0.396
0.001836,0.396,0.639,0.000
0.003190,0.639,0.000,0.639
0.003221,0.396,0.396,0.396
0.019380,0.639,0.639,0.396
0.001464,0.639,0.000,0.000
0.003380,0.396,0.396,0.396
0.006479,0.396,0.396,0.639
0.005353,0.396,0.639,0.396
0.039787,0.639,0.639,0.639
0.001051,0.000,0.000,0.000
0.007184,0.396,0.396,0.639
0.001283,0.000,0.000,0.396
0.006735,0.396,0.396,0.639
0.001407,0.396,0.000,0.396
0.001054,0.000,0.000,0.000
0.001689,0.396,0.396,0.000
0.001595,0.396,0.000,0.396
0.006603,0.639,0.396,0.396
0.001827,0.639,0.396,0.000
0.006448,0.639,0.396,0.396
0.001348,0.396,0.000,0.000
0.041300,0.639,0.639,0.639
0.002316,0.639,0.000,0.396
0.001577,0.396,0.396,0.000
0.001632,0.396,0.000,0.396
0.019637,0.639,0.639,0.396
0.033689,0.639,0.639,0.639
0.001289,0.396,0.000,0.000
0.003062,0.000,0.396,0.639
0.001946,0.396,0.000,0.639
0.006968,0.396,0.396,0.639
0.001259,0.396,0.000,0.000
0.003529,0.639,0.000,0.639
0.001572,0.396,0.396,0.000
0.001892,0.639,0.396,0.000
0.019334,0.639,0.639,0.396
0.003205,0.000,0.396,0.639
0.002027,0.396,0.639,0.000
0.001268,0.396,0.000,0.000
0.011609,0.396,0.639,0.639
0.003774,0.000,0.639,0.396
0.003967,0.000,0.639,0.396
0.001250,0.000,0.000,0.396
0.002530,0.396,0.000,0.639
0.020224,0.639,0.639,0.396
0.051727,0.639,0.639,0.639
0.010742,0.396,0.639,0.639
0.001790,0.396,0.396,0.000
0.001569,0.396,0.396,0.000
0.011470,0.396,0.639,0.639
0.003340,0.639,0.639,0.000
0.006901,0.396,0.396,0.639
0.001291,0.396,0.000,0.000
0.002159,0.396,0.000,0.639
0.005494,0.000,0.639,0.639
0.003938,0.000,0.639,0.396
0.002399,0.639,0.000,0.396
0.002139,0.639,0.000,0.396
0.001489,0.396,0.396,0.000
0.001491,0.396,0.000,0.396
0.002711,0.396,0.396,0.396
0.002915,0.396,0.396,0.396
0.003390,0.396,0.396,0.396
0.003248,0.396,0.396,0.396
0.001300,0.000,0.000,0.639
0.001429,0.000,0.639,0.000
0.017892,0.639,0.639,0.396
0.003534,0.396,0.396,0.396
0.019081,0.639,0.639,0.396
0.003123,0.000,0.639,0.396
0.019437,0.639,0.639,0.396
0.002034,0.639,0.396,0.000
0.003672,0.000,0.396,0.639
0.003772,0.000,0.639,0.396
0.001230,0.396,0.000,0.000
0.001570,0.396,0.000,0.396
0.036350,0.639,0.639,0.639
0.004990,0.396,0.639,0.396
0.002130,0.639,0.000,0.396
0.004780,0.000,0.639,0.639
0.001482,0.396,0.396,0.000
0.001274,0.396,0.000,0.000
0.001996,0.639,0.396,0.000
0.005397,0.396,0.639,0.396
0.002103,0.396,0.000,0.639
0.001125,0.396,0.000,0.000
0.000988,0.000,0.000,0.000
0.002991,0.396,0.396,0.396
0.012739,0.639,0.396,0.639
0.003196,0.396,0.396,0.396
0.002100,0.396,0.000,0.639
0.002255,0.000,0.396,0.396
0.002211,0.396,0.639,0.000
0.001987,0.396,0.000,0.639
0.006029,0.396,0.396,0.639
0.006432,0.639,0.396,0.396
0.001163,0.000,0.639,0.000
0.003633,0.639,0.639,0.000
0.000931,0.000,0.000,0.000
0.003274,0.639,0.000,0.639
0.002542,0.000,0.396,0.396
0.007206,0.639,0.396,0.396
0.003538,0.396,0.396,0.396
0.001189,0.000,0.000,0.396
0.001640,0.396,0.396,0.000
0.005658,0.396,0.639,0.396
0.001154,0.000,0.000,0.396
0.017524,0.639,0.639,0.396
0.003173,0.396,0.396,0.396
0.001460,0.639,0.000,0.000
0.003001,0.396,0.396,0.396
0.002792,0.396,0.396,0.396
0.003465,0.000,0.639,0.396
0.003273,0.639,0.639,0.000
0.005198,0.000,0.639,0.639
0.003069,0.639,0.000,0.639
0.006291,0.639,0.396,0.396
0.001049,0.000,0.000,0.000
0.005756,0.000,0.639,0.639
0.001624,0.396,0.396,0.000
0.002124,0.639,0.396,0.000
0.001419,0.396,0.000,0.000
0.002091,0.639,0.000,0.396
0.003044,0.639,0.000,0.639
0.036541,0.639,0.639,0.639
0.002931,0.639,0.000,0.639
0.002166,0.396,0.000,0.639
0.001977,0.639,0.396,0.000
0.019147,0.639,0.639,0.396
0.002730,0.396,0.396,0.396
0.003909,0.396,0.396,0.396
0.002339,0.639,0.396,0.000
0.003491,0.396,0.396,0.396
0.001853,0.639,0.396,0.000
0.011216,0.396,0.639,0.639
0.003391,0.639,0.639,0.000
0.012109,0.639,0.396,0.639
0.002286,0.396,0.000,0.639
0.002094,0.396,0.000,0.639
0.001563,0.000,0.639,0.000
0.003363,0.639,0.639,0.000
0.003215,0.396,0.396,0.396
0.001520,0.396,0.000,0.396
0.005144,0.000,0.639,0.639
0.040723,0.639,0.639,0.639
0.001674,0.396,0.000,0.396
0.019114,0.639,0.639,0.396
0.005544,0.639,0.396,0.396
0.033209,0.639,0.639,0.639
0.036755,0.639,0.639,0.639
0.001013,0.000,0.000,0.000
0.001450,0.396,0.000,0.396
0.003236,0.000,0.396,0.639
0.001626,0.396,0.396,0.000
0.001491,0.396,0.000,0.396
0.001474,0.000,0.639,0.000
0.011984,0.639,0.396,0.639
0.003876,0.000,0.639,0.396
0.001561,0.396,0.000,0.396
0.001469,0.000,0.639,0.000
0.001327,0.000,0.000,0.639
0.003361,0.639,0.639,0.000
0.001815,0.396,0.639,0.000
0.002863,0.396,0.396,0.396
0.001289,0.000,0.396,0.000
0.003741,0.000,0.639,0.396
0.003167,0.396,0.396,0.396
0.001248,0.000,0.000,0.396
0.005821,0.639,0.396,0.396
0.003465,0.639,0.639,0.000
0.012230,0.639,0.396,0.639
0.011901,0.639,0.396,0.639
0.011163,0.639,0.396,0.639
0.001569,0.396,0.396,0.000
0.006580,0.396,0.396,0.639
0.006251,0.639,0.396,0.396
0.003086,0.396,0.396,0.396
0.003194,0.000,0.639,0.396
0.001307,0.396,0.000,0.000
0.001480,0.000,0.000,0.396
0.021797,0.639,0.639,0.396
0.001545,0.639,0.000,0.000
0.001935,0.639,0.396,0.000
0.006184,0.639,0.396,0.396
0.001744,0.396,0.639,0.000
0.011224,0.396,0.639,0.639
0.001602,0.396,0.000,0.396
0.001441,0.396,0.000,0.396
0.006131,0.396,0.396,0.639
0.011558,0.396,0.639,0.639
0.002810,0.000,0.396,0.639
0.002247,0.639,0.000,0.396
0.000920,0.000,0.000,0.000
0.001990,0.639,0.396,0.000
0.002240,0.639,0.396,0.000
0.001514,0.396,0.396,0.000
0.001143,0.000,0.000,0.396
0.005962,0.000,0.639,0.639
0.001062,0.000,0.000,0.000
0.001565,0.396,0.000,0.396
0.006419,0.639,0.396,0.396
0.001569,0.396,0.396,0.000
0.011665,0.639,0.396,0.639
0.001404,0.639,0.000,0.000
0.002939,0.396,0.396,0.396
0.002342,0.000,0.396,0.396
0.012847,0.639,0.396,0.639
0.001459,0.639,0.000,0.000
0.001268,0.396,0.000,0.000
0.001404,0.396,0.000,0.396
0.012059,0.639,0.396,0.639
0.005546,0.639,0.396,0.396
0.001308,0.396,0.000,0.000
0.001164,0.396,0.000,0.000
0.001093,0.000,0.000,0.000
0.001253,0.396,0.000,0.000
0.001536,0.396,0.000,0.396
0.001454,0.639,0.000,0.000
0.038950,0.639,0.639,0.639
0.001212,0.000,0.000,0.396
0.004511,0.396,0.396,0.396
0.001253,0.396,0.000,0.000
0.002088,0.396,0.000,0.639
0.012739,0.639,0.396,0.639
0.001943,0.396,0.639,0.000
0.000996,0.000,0.000,0.000
0.002019,0.639,0.396,0.000
0.006182,0.639,0.396,0.396
0.001329,0.396,0.000,0.000
0.006576,0.396,0.396,0.639
0.002095,0.396,0.000,0.639
0.002143,0.000,0.396,0.396
0.002149,0.396,0.000,0.639
0.001323,0.000,0.000,0.396
0.002258,0.000,0.396,0.396
0.001277,0.000,0.000,0.396
0.006100,0.639,0.396,0.396
0.001410,0.000,0.000,0.639
0.005745,0.396,0.639,0.396
0.002031,0.000,0.396,0.396
0.001068,0.000,0.000,0.000
0.011561,0.396,0.639,0.639
0.002139,0.396,0.000,0.639
0.001704,0.396,0.396,0.000
0.011161,0.396,0.639,0.639
0.011721,0.639,0.396,0.639
0.002939,0.396,0.396,0.396
0.001768,0.639,0.396,0.000
0.001482,0.639,0.000,0.000
0.038160,0.639,0.639,0.639
0.002138,0.396,0.639,0.000
0.005054,0.000,0.639,0.639
0.022225,0.639,0.639,0.396
0.001904,0.396,0.639,0.000
0.006185,0.639,0.396,0.396
0.003754,0.639,0.639,0.000
0.002251,0.639,0.000,0.396
0.001892,0.396,0.639,0.000
0.012056,0.639,0.396,0.639
0.001947,0.639,0.000,0.396
0.001196,0.396,0.000,0.000
0.001971,0.396,0.639,0.000
0.019377,0.639,0.639,0.396
0.003825,0.000,0.396,0.639
0.001322,0.000,0.639,0.000
0.001184,0.000,0.396,0.000
0.001476,0.639,0.000,0.000
0.001401,0.000,0.000,0.639
0.001298,0.396,0.000,0.000
0.013245,0.639,0.396,0.639
0.001181,0.000,0.396,0.000
0.036377,0.639,0.639,0.639
0.020133,0.639,0.639,0.396
0.001166,0.396,0.000,0.000
0.005935,0.000,0.639,0.639
0.001118,0.000,0.000,0.396
0.006166,0.639,0.396,0.396
0.012628,0.639,0.396,0.639
0.037754,0.639,0.639,0.639
0.001477,0.396,0.000,0.396
0.002220,0.396,0.000,0.639
0.001654,0.396,0.396,0.000
0.011467,0.396,0.639,0.639
0.017673,0.639,0.639,0.396
0.002209,0.639,0.000,0.396
0.001210,0.396,0.000,0.000
0.011968,0.639,0.396,0.639
