current,R,G,B
0.024287,0.639,0.639,0.396
0.001694,0.639,0,0
0.001613,0.396,0,0
0.001521,0,0,0.396
0.004258,0.639,0,0.639
0.007367,0.396,0.639,0.396
0.001747,0.396,0,0.396
0.043186,0.639,0.639,0.639
0.004421,0.639,0.639,0
0.008723,0.396,0.396,0.639
0.002437,0.639,0.396,0
0.014613,0.639,0.396,0.639
0.004781,0,0.639,0.396
0.002641,0.639,0,0.396
0.001683,0,0.639,0
0.002667,0.639,0,0.396
0.025077,0.639,0.639,0.396
0.004276,0.396,0.396,0.396
0.001951,0.396,0,0.396
0.004560,0.639,0.639,0
0.002934,0.396,0,0.639
0.002427,0.639,0.396,0
0.001455,0,0,0.396
0.007991,0.396,0.396,0.639
0.004010,0.396,0.396,0.396
0.002190,0.639,0.396,0
0.002731,0.396,0,0.639
0.006019,0,0.639,0.639
0.003017,0.639,0,0.396
0.014989,0.639,0.396,0.639
0.001932,0.396,0.396,0
0.001496,0,0.396,0
0.004032,0,0.639,0.396
0.002221,0.396,0.396,0
0.008217,0.396,0.396,0.639
0.001769,0.396,0,0.396
0.004249,0.639,0,0.639
0.002448,0.396,0,0.639
0.001682,0.396,0,0
0.001826,0.639,0,0
0.002674,0.639,0,0.396
0.001752,0.639,0,0
0.001307,0,0,0
0.001529,0.396,0,0
0.006445,0.396,0.639,0.396
0.001803,0.396,0.396,0
0.001754,0,0.639,0
0.008457,0.639,0.396,0.396
0.002992,0,0.396,0.396
0.001171,0,0,0
0.001901,0.396,0,0.396
0.001843,0.396,0.396,0
0.001550,0.396,0,0
0.003959,0.396,0.396,0.396
0.043426,0.639,0.639,0.639
0.001559,0,0.396,0
0.001971,0.396,0,0.396
0.004084,0.639,0,0.639
0.013772,0.396,0.639,0.639
0.001457,0.396,0,0
0.001623,0,0.396,0
0.004541,0.639,0.639,0
0.008547,0.396,0.396,0.639
0.002820,0.639,0,0.396
0.002770,0.396,0,0.639
0.004128,0,0.396,0.639
0.006484,0.396,0.639,0.396
0.001479,0.396,0,0
0.014021,0.396,0.639,0.639
0.009223,0.396,0.396,0.639
0.001604,0.396,0,0
0.003902,0.639,0,0.639
0.006142,0.396,0.639,0.396
0.001937,0.396,0,0.396
0.002118,0.396,0.639,0
0.001725,0,0,0.639
0.008610,0.639,0.396,0.396
0.002905,0.639,0,0.396
0.022799,0.639,0.639,0.396
0.001765,0.396,0,0.396
0.002465,0.396,0.639,0
0.001939,0.396,0.396,0
0.013715,0.396,0.639,0.639
0.007845,0.639,0.396,0.396
0.001327,0,0,0
0.001581,0,0,0.396
0.001820,0,0.396,0
0.001382,0.396,0,0
0.002062,0.396,0.396,0
0.003914,0.639,0,0.639
0.023886,0.639,0.639,0.396
0.008898,0.396,0.396,0.639
0.007476,0.639,0.396,0.396
0.002717,0.639,0,0.396
0.008649,0.396,0.396,0.639
0.003972,0.639,0,0.639
0.008549,0.396,0.396,0.639
0.001666,0,0.639,0
0.001559,0,0.396,0
0.007392,0.396,0.639,0.396
0.001923,0.396,0.396,0
0.008232,0.396,0.396,0.639
0.013329,0.396,0.639,0.639
0.014756,0.639,0.396,0.639
0.006827,0.396,0.639,0.396
0.002766,0.639,0,0.396
0.001770,0.396,0,0.396
0.007339,0.639,0.396,0.396
0.002424,0.639,0.396,0
0.001752,0,0.639,0
0.006867,0.396,0.639,0.396
0.003668,0.639,0,0.639
0.004213,0.396,0.396,0.396
0.004059,0.639,0,0.639
0.001629,0,0,0.396
0.015186,0.639,0.396,0.639
0.003970,0.639,0,0.639
0.002347,0.396,0.639,0
0.008391,0.396,0.396,0.639
0.003236,0,0.396,0.396
0.043922,0.639,0.639,0.639
0.001316,0,0,0
0.002789,0.639,0,0.396
0.004027,0.639,0,0.639
0.015465,0.639,0.396,0.639
0.008531,0.396,0.396,0.639
0.001695,0,0,0.639
0.001304,0,0,0
0.008922,0.396,0.396,0.639
0.002204,0.396,0.639,0
0.001454,0,0.396,0
0.004546,0.639,0.639,0
0.002401,0.396,0,0.639
0.002605,0.396,0,0.639
0.001636,0.396,0,0
0.002303,0.396,0.639,0
0.002743,0,0.396,0.396
0.001941,0.396,0.396,0
0.002580,0.396,0,0.639
0.014302,0.396,0.639,0.639
0.002701,0.396,0,0.639
0.002802,0.396,0,0.639
0.047311,0.639,0.639,0.639
0.001928,0.396,0,0.396
0.004097,0.639,0,0.639
0.001547,0,0,0.396
0.002394,0.396,0.639,0
0.003902,0.639,0,0.639
0.001334,0.396,0,0
0.007057,0.396,0.639,0.396
0.001261,0,0,0
0.001925,0.396,0.396,0
0.002528,0.396,0.639,0
0.004124,0.396,0.396,0.396
0.004318,0,0.639,0.396
0.007422,0,0.639,0.639
0.006377,0,0.639,0.639
0.006731,0,0.639,0.639
0.004399,0.396,0.396,0.396
0.008621,0.639,0.396,0.396
0.014297,0.396,0.639,0.639
0.001934,0.639,0,0
0.002350,0.639,0.396,0
0.006505,0,0.639,0.639
0.004579,0.396,0.396,0.396
0.003767,0.396,0.396,0.396
0.006683,0.396,0.639,0.396
0.014851,0.639,0.396,0.639
0.001592,0,0.396,0
0.001298,0,0,0
0.003943,0.639,0,0.639
0.044615,0.639,0.639,0.639
0.002176,0.396,0,0.396
0.016407,0.396,0.639,0.639
0.003910,0.396,0.396,0.396
0.022380,0.639,0.639,0.396
0.001792,0,0,0.396
0.045384,0.639,0.639,0.639
0.002030,0.396,0.396,0
0.004776,0,0.639,0.396
0.003559,0.396,0.396,0.396
0.002992,0.639,0,0.396
0.002433,0.396,0.639,0
0.006882,0.396,0.639,0.396
0.001970,0.396,0,0.396
0.001841,0.396,0,0.396
0.001891,0.396,0,0.396
0.001664,0,0,0.639
0.014549,0.396,0.639,0.639
0.002452,0.396,0.639,0
0.004198,0.639,0,0.639
0.002427,0.396,0.639,0
