current,R,G,B
0.222581,0.498,0.000,0.082
0.245148,0.498,0.165,0.000
0.272133,0.498,0.000,0.333
0.170592,0.247,0.165,0.000
0.244074,0.498,0.165,0.000
0.271419,0.498,0.000,0.333
0.094848,0.000,0.165,0.082
0.295895,0.000,0.416,0.333
0.174152,0.247,0.165,0.000
0.218676,0.498,0.000,0.082
0.270328,0.498,0.000,0.333
0.297844,0.000,0.416,0.333
0.173823,0.247,0.165,0.000
0.195710,0.000,0.416,0.082
0.273184,0.498,0.000,0.333
0.098762,0.000,0.165,0.082
0.295552,0.000,0.416,0.333
0.287909,0.498,0.416,0.000
0.297296,0.000,0.416,0.333
0.132651,0.247,0.000,0.082
0.272670,0.498,0.000,0.333
0.099035,0.000,0.165,0.082
0.171967,0.247,0.165,0.000
0.218190,0.498,0.000,0.082
0.273981,0.498,0.000,0.333
0.190957,0.000,0.165,0.333
0.222710,0.498,0.000,0.082
0.196170,0.000,0.416,0.082
0.096453,0.000,0.165,0.082
0.240861,0.247,0.416,0.000
0.137099,0.247,0.000,0.082
0.204588,0.247,0.000,0.333
0.240885,0.247,0.416,0.000
0.169733,0.247,0.165,0.000
0.221493,0.498,0.000,0.082
0.274457,0.498,0.000,0.333
0.269521,0.498,0.000,0.333
0.132672,0.247,0.000,0.082
0.133818,0.247,0.000,0.082
0.169183,0.247,0.165,0.000
0.295390,0.000,0.416,0.333
0.193070,0.000,0.165,0.333
0.169069,0.247,0.165,0.000
0.206758,0.247,0.000,0.333
0.239334,0.247,0.416,0.000
0.134805,0.247,0.000,0.082
0.092076,0.000,0.165,0.082
0.295745,0.000,0.416,0.333
0.205028,0.247,0.000,0.333
0.271141,0.498,0.000,0.333
0.130849,0.247,0.000,0.082
0.244479,0.247,0.416,0.000
0.288877,0.498,0.416,0.000
0.194846,0.000,0.416,0.082
0.193400,0.000,0.416,0.082
0.193704,0.000,0.416,0.082
0.238680,0.247,0.416,0.000
0.094099,0.000,0.165,0.082
0.272164,0.498,0.000,0.333
0.174093,0.247,0.165,0.000
0.236620,0.247,0.416,0.000
0.095489,0.000,0.165,0.082
0.169654,0.247,0.165,0.000
0.241287,0.498,0.165,0.000
0.297765,0.000,0.416,0.333
0.173628,0.247,0.165,0.000
0.096342,0.000,0.165,0.082
0.271216,0.498,0.000,0.333
0.239695,0.498,0.165,0.000
0.241848,0.498,0.165,0.000
0.241127,0.247,0.416,0.000
0.128369,0.247,0.000,0.082
0.272440,0.498,0.000,0.333
0.244738,0.498,0.165,0.000
0.296754,0.000,0.416,0.333
0.272427,0.498,0.000,0.333
0.096957,0.000,0.165,0.082
0.295365,0.000,0.416,0.333
0.224535,0.498,0.000,0.082
0.297146,0.000,0.416,0.333
0.204000,0.247,0.000,0.333
0.242100,0.247,0.416,0.000
0.271866,0.498,0.000,0.333
0.223637,0.498,0.000,0.082
0.244093,0.247,0.416,0.000
0.093993,0.000,0.165,0.082
0.236158,0.247,0.416,0.000
0.096295,0.000,0.165,0.082
0.271063,0.498,0.000,0.333
0.193064,0.000,0.416,0.082
0.225187,0.498,0.000,0.082
0.236947,0.247,0.416,0.000
0.238600,0.247,0.416,0.000
0.087993,0.000,0.165,0.082
0.129170,0.247,0.000,0.082
0.288283,0.498,0.416,0.000
0.199936,0.247,0.000,0.333
0.198839,0.000,0.416,0.082
0.134469,0.247,0.000,0.082
0.189327,0.000,0.165,0.333
0.236553,0.247,0.416,0.000
0.197235,0.000,0.416,0.082
0.271581,0.498,0.000,0.333
0.272982,0.498,0.000,0.333
0.271172,0.498,0.000,0.333
0.223907,0.498,0.000,0.082
0.238565,0.247,0.416,0.000
0.223713,0.498,0.000,0.082
0.191034,0.000,0.416,0.082
0.272245,0.498,0.000,0.333
0.225605,0.498,0.000,0.082
0.296900,0.000,0.416,0.333
0.207844,0.247,0.000,0.333
0.195992,0.000,0.416,0.082
0.094535,0.000,0.165,0.082
0.224578,0.498,0.000,0.082
0.235474,0.247,0.416,0.000
0.095560,0.000,0.165,0.082
0.090749,0.000,0.165,0.082
0.203315,0.247,0.000,0.333
0.247061,0.498,0.165,0.000
0.188250,0.000,0.165,0.333
0.202152,0.247,0.000,0.333
0.089028,0.000,0.165,0.082
0.295231,0.000,0.416,0.333
0.176688,0.247,0.165,0.000
0.235627,0.247,0.416,0.000
0.297071,0.000,0.416,0.333
0.277331,0.498,0.000,0.333
0.223461,0.498,0.000,0.082
0.187740,0.000,0.416,0.082
0.134206,0.247,0.000,0.082
0.236831,0.247,0.416,0.000
0.205989,0.247,0.000,0.333
0.240941,0.498,0.165,0.000
0.095864,0.000,0.165,0.082
0.133310,0.247,0.000,0.082
0.274080,0.498,0.000,0.333
0.225452,0.498,0.000,0.082
0.297270,0.000,0.416,0.333
0.134859,0.247,0.000,0.082
0.242255,0.498,0.165,0.000
0.243716,0.247,0.416,0.000
0.223250,0.498,0.000,0.082
0.274004,0.498,0.000,0.333
0.226539,0.498,0.000,0.082
0.207783,0.247,0.000,0.333
0.193104,0.000,0.416,0.082
0.174852,0.247,0.165,0.000
0.288114,0.498,0.416,0.000
0.228334,0.498,0.000,0.082
0.223710,0.498,0.000,0.082
0.192959,0.000,0.416,0.082
0.193639,0.000,0.165,0.333
0.234527,0.247,0.416,0.000
0.167944,0.247,0.165,0.000
0.286771,0.498,0.416,0.000
0.191217,0.000,0.416,0.082
0.193694,0.000,0.416,0.082
0.193310,0.000,0.165,0.333
0.239987,0.498,0.165,0.000
0.238809,0.247,0.416,0.000
0.288707,0.498,0.416,0.000
0.201673,0.247,0.000,0.333
0.242486,0.247,0.416,0.000
0.171023,0.247,0.165,0.000
0.243401,0.498,0.165,0.000
0.133925,0.247,0.000,0.082
0.202045,0.247,0.000,0.333
0.209128,0.247,0.000,0.333
0.222196,0.498,0.000,0.082
0.221449,0.498,0.000,0.082
0.287478,0.498,0.416,0.000
0.195513,0.000,0.416,0.082
0.270251,0.498,0.000,0.333
0.243105,0.247,0.416,0.000
0.176061,0.247,0.165,0.000
0.287089,0.498,0.416,0.000
0.133975,0.247,0.000,0.082
0.287699,0.498,0.416,0.000
0.238518,0.247,0.416,0.000
0.287867,0.498,0.416,0.000
0.096703,0.000,0.165,0.082
0.223308,0.498,0.000,0.082
0.290455,0.498,0.416,0.000
0.171658,0.247,0.165,0.000
0.171135,0.247,0.165,0.000
0.192950,0.000,0.165,0.333
0.296329,0.000,0.416,0.333
0.242586,0.247,0.416,0.000
0.196279,0.000,0.165,0.333
0.190588,0.000,0.416,0.082
0.245863,0.498,0.165,0.000
0.129726,0.247,0.000,0.082
0.243213,0.498,0.165,0.000
0.245672,0.498,0.165,0.000
0.172294,0.247,0.165,0.000
0.205870,0.247,0.000,0.333
0.100930,0.000,0.165,0.082
0.238058,0.247,0.416,0.000
0.272732,0.498,0.000,0.333
0.272473,0.498,0.000,0.333
0.243537,0.498,0.165,0.000
0.198173,0.000,0.416,0.082
0.096789,0.000,0.165,0.082
0.296027,0.000,0.416,0.333
0.210903,0.247,0.000,0.333
0.289410,0.498,0.416,0.000
0.201024,0.247,0.000,0.333
0.206249,0.247,0.000,0.333
0.296098,0.000,0.416,0.333
0.287788,0.498,0.416,0.000
0.174213,0.247,0.165,0.000
0.170055,0.247,0.165,0.000
0.243471,0.498,0.165,0.000
0.223151,0.498,0.000,0.082
0.238353,0.247,0.416,0.000
0.134596,0.247,0.000,0.082
0.271501,0.498,0.000,0.333
0.095336,0.000,0.165,0.082
0.132504,0.247,0.000,0.082
0.288866,0.498,0.416,0.000
0.242391,0.498,0.165,0.000
0.273715,0.498,0.000,0.333
0.275486,0.498,0.000,0.333
0.243999,0.498,0.165,0.000
0.243074,0.247,0.416,0.000
0.193203,0.000,0.416,0.082
0.224614,0.498,0.000,0.082
0.289434,0.498,0.416,0.000
0.239936,0.498,0.165,0.000
0.236795,0.247,0.416,0.000
0.192212,0.000,0.165,0.333
0.231719,0.247,0.416,0.000
0.272256,0.498,0.000,0.333
0.192683,0.000,0.165,0.333
0.238136,0.247,0.416,0.000
0.286715,0.498,0.416,0.000
0.285936,0.498,0.416,0.000
0.132404,0.247,0.000,0.082
0.238222,0.247,0.416,0.000
0.297297,0.000,0.416,0.333
0.191271,0.000,0.165,0.333
0.174567,0.247,0.165,0.000
0.095814,0.000,0.165,0.082
0.225532,0.498,0.000,0.082
0.296781,0.000,0.416,0.333
0.297330,0.000,0.416,0.333
0.208486,0.247,0.000,0.333
0.171256,0.247,0.165,0.000
0.222049,0.498,0.000,0.082
0.194837,0.000,0.165,0.333
0.288692,0.498,0.416,0.000
0.222768,0.498,0.000,0.082
0.176096,0.247,0.165,0.000
0.201635,0.247,0.000,0.333
0.287695,0.498,0.416,0.000
0.287948,0.498,0.416,0.000
0.221758,0.498,0.000,0.082
0.296469,0.000,0.416,0.333
0.297477,0.000,0.416,0.333
0.195290,0.000,0.416,0.082
0.221732,0.498,0.000,0.082
0.130884,0.247,0.000,0.082
0.273495,0.498,0.000,0.333
0.199252,0.247,0.000,0.333
0.238563,0.247,0.416,0.000
0.296647,0.000,0.416,0.333
0.246176,0.498,0.165,0.000
0.193960,0.000,0.416,0.082
0.269817,0.498,0.000,0.333
0.176688,0.247,0.165,0.000
0.245193,0.498,0.165,0.000
0.201712,0.247,0.000,0.333
0.091485,0.000,0.165,0.082
0.238932,0.247,0.416,0.000
0.244829,0.498,0.165,0.000
0.297376,0.000,0.416,0.333
0.288058,0.498,0.416,0.000
0.286418,0.498,0.416,0.000
0.096517,0.000,0.165,0.082
0.241794,0.247,0.416,0.000
0.245080,0.498,0.165,0.000
0.297105,0.000,0.416,0.333
0.245203,0.498,0.165,0.000
0.241956,0.247,0.416,0.000
0.221999,0.498,0.000,0.082
0.191301,0.000,0.165,0.333
0.243672,0.247,0.416,0.000
0.296644,0.000,0.416,0.333
0.243084,0.247,0.416,0.000
0.190262,0.000,0.165,0.333
0.097553,0.000,0.165,0.082
0.192035,0.000,0.165,0.333
0.273401,0.498,0.000,0.333
0.241786,0.247,0.416,0.000
0.289130,0.498,0.416,0.000
0.176711,0.247,0.165,0.000
0.094387,0.000,0.165,0.082
0.241059,0.498,0.165,0.000
0.245494,0.498,0.165,0.000
0.240352,0.498,0.165,0.000
0.191419,0.000,0.416,0.082
0.092378,0.000,0.165,0.082
0.129022,0.247,0.000,0.082
0.192196,0.000,0.416,0.082
0.131790,0.247,0.000,0.082
0.191290,0.000,0.416,0.082
0.191058,0.000,0.165,0.333
0.206176,0.247,0.000,0.333
0.242582,0.247,0.416,0.000
0.097421,0.000,0.165,0.082
0.243138,0.498,0.165,0.000
0.244600,0.498,0.165,0.000
0.241974,0.498,0.165,0.000
0.134374,0.247,0.000,0.082
0.271043,0.498,0.000,0.333
0.240889,0.498,0.165,0.000
0.274823,0.498,0.000,0.333
0.297737,0.000,0.416,0.333
0.296837,0.000,0.416,0.333
0.102210,0.000,0.165,0.082
0.242234,0.498,0.165,0.000
0.096122,0.000,0.165,0.082
0.273389,0.498,0.000,0.333
0.172273,0.247,0.165,0.000
0.244071,0.498,0.165,0.000
0.297567,0.000,0.416,0.333
0.273794,0.498,0.000,0.333
0.170067,0.247,0.165,0.000
0.134114,0.247,0.000,0.082
0.241458,0.247,0.416,0.000
0.136454,0.247,0.000,0.082
0.131259,0.247,0.000,0.082
0.274478,0.498,0.000,0.333
0.189213,0.000,0.165,0.333
0.223470,0.498,0.000,0.082
0.290097,0.498,0.416,0.000
0.169354,0.247,0.165,0.000
0.225447,0.498,0.000,0.082
0.193034,0.000,0.416,0.082
0.274256,0.498,0.000,0.333
0.223557,0.498,0.000,0.082
0.244539,0.498,0.165,0.000
0.296864,0.000,0.416,0.333
0.132342,0.247,0.000,0.082
0.097779,0.000,0.165,0.082
0.285999,0.498,0.416,0.000
0.170376,0.247,0.165,0.000
0.172111,0.247,0.165,0.000
0.242274,0.498,0.165,0.000
0.133093,0.247,0.000,0.082
0.270549,0.498,0.000,0.333
0.287788,0.498,0.416,0.000
0.274365,0.498,0.000,0.333
0.243637,0.498,0.165,0.000
0.238470,0.247,0.416,0.000
0.297277,0.000,0.416,0.333
0.226760,0.498,0.000,0.082
0.097631,0.000,0.165,0.082
0.096495,0.000,0.165,0.082
0.221607,0.498,0.000,0.082
0.288765,0.498,0.416,0.000
0.297593,0.000,0.416,0.333
0.131563,0.247,0.000,0.082
0.091520,0.000,0.165,0.082
0.188170,0.000,0.165,0.333
0.095039,0.000,0.165,0.082
0.225264,0.498,0.000,0.082
0.297129,0.000,0.416,0.333
0.247612,0.498,0.165,0.000
0.129827,0.247,0.000,0.082
0.204442,0.247,0.000,0.333
0.094802,0.000,0.165,0.082
0.133092,0.247,0.000,0.082
0.237638,0.247,0.416,0.000
0.288430,0.498,0.416,0.000
0.202621,0.247,0.000,0.333
0.095396,0.000,0.165,0.082
0.192531,0.000,0.165,0.333
0.243178,0.498,0.165,0.000
0.245690,0.498,0.165,0.000
0.197257,0.000,0.416,0.082
0.297130,0.000,0.416,0.333
0.139498,0.247,0.000,0.082
0.199795,0.247,0.000,0.333
0.094543,0.000,0.165,0.082
0.286891,0.498,0.416,0.000
0.297733,0.000,0.416,0.333
0.097666,0.000,0.165,0.082
0.095159,0.000,0.165,0.082
0.221846,0.498,0.000,0.082
0.225741,0.498,0.000,0.082
0.240546,0.247,0.416,0.000
0.287609,0.498,0.416,0.000
0.240398,0.247,0.416,0.000
0.132514,0.247,0.000,0.082
0.296259,0.000,0.416,0.333
0.250491,0.498,0.165,0.000
0.170559,0.247,0.165,0.000
0.097550,0.000,0.165,0.082
0.220447,0.498,0.000,0.082
0.240120,0.247,0.416,0.000
0.287576,0.498,0.416,0.000
0.174232,0.247,0.165,0.000
0.193689,0.000,0.416,0.082
0.296672,0.000,0.416,0.333
0.137500,0.247,0.000,0.082
0.203685,0.247,0.000,0.333
0.247095,0.498,0.165,0.000
0.276987,0.498,0.000,0.333
0.133039,0.247,0.000,0.082
0.194890,0.000,0.165,0.333
0.133447,0.247,0.000,0.082
0.272703,0.498,0.000,0.333
0.101308,0.000,0.165,0.082
0.271645,0.498,0.000,0.333
0.172953,0.247,0.165,0.000
0.242547,0.498,0.165,0.000
0.224596,0.498,0.000,0.082
0.228772,0.498,0.000,0.082
0.093897,0.000,0.165,0.082
0.096534,0.000,0.165,0.082
0.238787,0.247,0.416,0.000
0.133175,0.247,0.000,0.082
0.191666,0.000,0.165,0.333
0.096876,0.000,0.165,0.082
0.287650,0.498,0.416,0.000
0.243776,0.247,0.416,0.000
0.247071,0.498,0.165,0.000
0.190463,0.000,0.165,0.333
0.275402,0.498,0.000,0.333
0.274393,0.498,0.000,0.333
0.194357,0.000,0.416,0.082
0.296424,0.000,0.416,0.333
0.291350,0.498,0.416,0.000
0.098288,0.000,0.165,0.082
0.188609,0.000,0.165,0.333
0.095824,0.000,0.165,0.082
0.205436,0.247,0.000,0.333
0.173549,0.247,0.165,0.000
0.242673,0.498,0.165,0.000
0.197350,0.000,0.416,0.082
0.275007,0.498,0.000,0.333
0.099968,0.000,0.165,0.082
0.296362,0.000,0.416,0.333
0.289675,0.498,0.416,0.000
0.274992,0.498,0.000,0.333
0.246196,0.498,0.165,0.000
0.222832,0.498,0.000,0.082
0.276316,0.498,0.000,0.333
0.289703,0.498,0.416,0.000
0.288324,0.498,0.416,0.000
0.207120,0.247,0.000,0.333
0.194058,0.000,0.416,0.082
0.271722,0.498,0.000,0.333
0.100187,0.000,0.165,0.082
0.091669,0.000,0.165,0.082
0.237870,0.247,0.416,0.000
0.242826,0.247,0.416,0.000
0.205778,0.247,0.000,0.333
0.173462,0.247,0.165,0.000
0.246795,0.498,0.165,0.000
0.287500,0.498,0.416,0.000
0.244506,0.247,0.416,0.000
0.096910,0.000,0.165,0.082
0.296300,0.000,0.416,0.333
0.137282,0.247,0.000,0.082
0.093620,0.000,0.165,0.082
0.174828,0.247,0.165,0.000
0.277979,0.498,0.000,0.333
0.287728,0.498,0.416,0.000
0.101218,0.000,0.165,0.082
0.207166,0.247,0.000,0.333
0.272056,0.498,0.000,0.333
0.172972,0.247,0.165,0.000
0.242508,0.247,0.416,0.000
0.244077,0.498,0.165,0.000
0.241776,0.247,0.416,0.000
0.277756,0.498,0.000,0.333
0.239450,0.247,0.416,0.000
0.099705,0.000,0.165,0.082
0.131852,0.247,0.000,0.082
0.174393,0.247,0.165,0.000
0.173168,0.247,0.165,0.000
0.226137,0.498,0.000,0.082
0.175633,0.247,0.165,0.000
0.226043,0.498,0.000,0.082
0.196646,0.000,0.165,0.333
0.289864,0.498,0.416,0.000
0.176659,0.247,0.165,0.000
0.289564,0.498,0.416,0.000
0.208767,0.247,0.000,0.333
0.226788,0.498,0.000,0.082
0.286300,0.498,0.416,0.000
0.207180,0.247,0.000,0.333
0.204137,0.247,0.000,0.333
0.192761,0.000,0.165,0.333
0.224896,0.498,0.000,0.082
0.172309,0.247,0.165,0.000
0.096686,0.000,0.165,0.082
0.225326,0.498,0.000,0.082
0.196370,0.000,0.416,0.082
0.226691,0.498,0.000,0.082
0.274576,0.498,0.000,0.333
0.209759,0.247,0.000,0.333
0.190911,0.000,0.165,0.333
0.273368,0.498,0.000,0.333
0.273545,0.498,0.000,0.333
0.290963,0.498,0.416,0.000
0.225203,0.498,0.000,0.082
0.244940,0.498,0.165,0.000
0.208930,0.247,0.000,0.333
0.096031,0.000,0.165,0.082
0.190074,0.000,0.416,0.082
0.244184,0.498,0.165,0.000
0.288180,0.498,0.416,0.000
0.177736,0.247,0.165,0.000
0.296857,0.000,0.416,0.333
0.196818,0.000,0.416,0.082
0.244095,0.247,0.416,0.000
0.203518,0.247,0.000,0.333
0.194751,0.000,0.165,0.333
0.193308,0.000,0.416,0.082
0.296417,0.000,0.416,0.333
0.248970,0.498,0.165,0.000
0.204982,0.247,0.000,0.333
0.195005,0.000,0.416,0.082
0.192215,0.000,0.165,0.333
0.274708,0.498,0.000,0.333
0.099222,0.000,0.165,0.082
0.189211,0.000,0.165,0.333
0.097426,0.000,0.165,0.082
0.246619,0.498,0.165,0.000
0.277069,0.498,0.000,0.333
0.241435,0.247,0.416,0.000
0.195674,0.000,0.165,0.333
0.207323,0.247,0.000,0.333
0.175791,0.247,0.165,0.000
0.206500,0.247,0.000,0.333
0.241086,0.247,0.416,0.000
0.240822,0.247,0.416,0.000
0.241605,0.247,0.416,0.000
0.297279,0.000,0.416,0.333
0.297616,0.000,0.416,0.333
0.249037,0.498,0.165,0.000
0.134291,0.247,0.000,0.082
0.209845,0.247,0.000,0.333
0.172753,0.247,0.165,0.000
0.226194,0.498,0.000,0.082
0.133265,0.247,0.000,0.082
0.195238,0.000,0.416,0.082
0.206248,0.247,0.000,0.333
0.297108,0.000,0.416,0.333
0.200366,0.000,0.416,0.082
0.192482,0.000,0.165,0.333
0.242889,0.498,0.165,0.000
0.241961,0.247,0.416,0.000
0.170463,0.247,0.165,0.000
0.190389,0.000,0.165,0.333
0.134387,0.247,0.000,0.082
0.239736,0.247,0.416,0.000
0.193875,0.000,0.416,0.082
0.195883,0.000,0.416,0.082
0.289330,0.498,0.416,0.000
0.201427,0.247,0.000,0.333
0.206519,0.247,0.000,0.333
0.226337,0.498,0.000,0.082
0.098641,0.000,0.165,0.082
0.237157,0.247,0.416,0.000
0.271956,0.498,0.000,0.333
0.288968,0.498,0.416,0.000
0.189812,0.000,0.165,0.333
0.296610,0.000,0.416,0.333
0.250926,0.498,0.165,0.000
0.290520,0.498,0.416,0.000
0.192364,0.000,0.165,0.333
0.227087,0.498,0.000,0.082
0.209304,0.247,0.000,0.333
0.243844,0.498,0.165,0.000
0.244063,0.247,0.416,0.000
0.171203,0.247,0.165,0.000
0.208228,0.247,0.000,0.333
0.246072,0.498,0.165,0.000
0.297517,0.000,0.416,0.333
0.230354,0.498,0.000,0.082
0.094915,0.000,0.165,0.082
0.239635,0.247,0.416,0.000
0.290057,0.498,0.416,0.000
0.226685,0.498,0.000,0.082
0.134850,0.247,0.000,0.082
0.288716,0.498,0.416,0.000
0.172238,0.247,0.165,0.000
0.238154,0.247,0.416,0.000
0.240103,0.498,0.165,0.000
0.246912,0.498,0.165,0.000
0.101054,0.000,0.165,0.082
0.245561,0.498,0.165,0.000
0.228738,0.498,0.000,0.082
0.198997,0.000,0.165,0.333
0.195002,0.000,0.165,0.333
0.206464,0.247,0.000,0.333
0.290007,0.498,0.416,0.000
0.225256,0.498,0.000,0.082
0.249501,0.498,0.165,0.000
0.095134,0.000,0.165,0.082
0.095020,0.000,0.165,0.082
0.175517,0.247,0.165,0.000
0.290814,0.498,0.416,0.000
0.206377,0.247,0.000,0.333
0.198956,0.000,0.416,0.082
0.132758,0.247,0.000,0.082
0.223796,0.498,0.000,0.082
0.195475,0.000,0.165,0.333
0.224614,0.498,0.000,0.082
0.136612,0.247,0.000,0.082
0.174044,0.247,0.165,0.000
0.296564,0.000,0.416,0.333
0.229559,0.498,0.000,0.082
0.133203,0.247,0.000,0.082
0.273785,0.498,0.000,0.333
0.176845,0.247,0.165,0.000
0.135376,0.247,0.000,0.082
0.296412,0.000,0.416,0.333
0.293142,0.498,0.416,0.000
0.192527,0.000,0.416,0.082
0.179344,0.247,0.165,0.000
0.296786,0.000,0.416,0.333
0.297098,0.000,0.416,0.333
0.140731,0.247,0.000,0.082
0.296245,0.000,0.416,0.333
0.278058,0.498,0.000,0.333
0.277661,0.498,0.000,0.333
0.194457,0.000,0.416,0.082
0.275351,0.498,0.000,0.333
0.244662,0.498,0.165,0.000
0.240955,0.498,0.165,0.000
0.100502,0.000,0.165,0.082
0.295687,0.000,0.416,0.333
0.251007,0.498,0.165,0.000
0.133649,0.247,0.000,0.082
0.290182,0.498,0.416,0.000
0.194844,0.000,0.416,0.082
0.177123,0.247,0.165,0.000
0.244514,0.498,0.165,0.000
0.288940,0.498,0.416,0.000
0.199236,0.000,0.416,0.082
0.204451,0.247,0.000,0.333
0.245610,0.498,0.165,0.000
0.172211,0.247,0.165,0.000
0.094073,0.000,0.165,0.082
0.289531,0.498,0.416,0.000
0.211831,0.247,0.000,0.333
0.226899,0.498,0.000,0.082
0.279299,0.498,0.000,0.333
0.198257,0.000,0.416,0.082
0.247377,0.498,0.165,0.000
0.097974,0.000,0.165,0.082
0.295931,0.000,0.416,0.333
0.244206,0.247,0.416,0.000
0.275512,0.498,0.000,0.333
0.246414,0.498,0.165,0.000
0.099918,0.000,0.165,0.082
0.171971,0.247,0.165,0.000
0.237127,0.247,0.416,0.000
0.192344,0.000,0.165,0.333
0.297023,0.000,0.416,0.333
0.102293,0.000,0.165,0.082
0.135621,0.247,0.000,0.082
0.245560,0.498,0.165,0.000
0.177306,0.247,0.165,0.000
0.275423,0.498,0.000,0.333
0.194985,0.000,0.416,0.082
0.196005,0.000,0.416,0.082
0.245064,0.247,0.416,0.000
0.224076,0.498,0.000,0.082
0.137930,0.247,0.000,0.082
0.276056,0.498,0.000,0.333
0.274617,0.498,0.000,0.333
0.291483,0.498,0.416,0.000
0.242635,0.247,0.416,0.000
0.174859,0.247,0.165,0.000
0.244974,0.247,0.416,0.000
0.246414,0.498,0.165,0.000
0.138180,0.247,0.000,0.082
0.198601,0.000,0.416,0.082
0.207858,0.247,0.000,0.333
0.211474,0.247,0.000,0.333
0.098157,0.000,0.165,0.082
0.136817,0.247,0.000,0.082
0.094069,0.000,0.165,0.082
0.278983,0.498,0.000,0.333
0.246490,0.498,0.165,0.000
0.237581,0.247,0.416,0.000
0.195533,0.000,0.165,0.333
0.131426,0.247,0.000,0.082
0.175203,0.247,0.165,0.000
0.210609,0.247,0.000,0.333
0.292222,0.498,0.416,0.000
0.228787,0.498,0.000,0.082
0.101432,0.000,0.165,0.082
0.172905,0.247,0.165,0.000
0.296813,0.000,0.416,0.333
0.178420,0.247,0.165,0.000
0.135495,0.247,0.000,0.082
0.136833,0.247,0.000,0.082
0.287708,0.498,0.416,0.000
0.242582,0.247,0.416,0.000
0.191363,0.000,0.165,0.333
0.176724,0.247,0.165,0.000
0.223640,0.498,0.000,0.082
0.277709,0.498,0.000,0.333
0.195523,0.000,0.165,0.333
0.176867,0.247,0.165,0.000
0.226361,0.498,0.000,0.082
0.098808,0.000,0.165,0.082
0.246879,0.498,0.165,0.000
0.245302,0.498,0.165,0.000
0.195330,0.000,0.416,0.082
0.297358,0.000,0.416,0.333
0.207887,0.247,0.000,0.333
0.194193,0.000,0.165,0.333
0.195221,0.000,0.165,0.333
0.195349,0.000,0.165,0.333
0.223974,0.498,0.000,0.082
0.248567,0.498,0.165,0.000
0.205620,0.247,0.000,0.333
0.226398,0.498,0.000,0.082
0.296856,0.000,0.416,0.333
0.104016,0.000,0.165,0.082
0.296130,0.000,0.416,0.333
0.192951,0.000,0.165,0.333
0.246913,0.498,0.165,0.000
0.291181,0.498,0.416,0.000
0.134634,0.247,0.000,0.082
0.274721,0.498,0.000,0.333
0.275411,0.498,0.000,0.333
0.223524,0.498,0.000,0.082
0.277354,0.498,0.000,0.333
0.136882,0.247,0.000,0.082
0.098194,0.000,0.165,0.082
0.246316,0.498,0.165,0.000
0.227095,0.498,0.000,0.082
0.133393,0.247,0.000,0.082
0.296672,0.000,0.416,0.333
0.104802,0.000,0.165,0.082
0.207852,0.247,0.000,0.333
0.297237,0.000,0.416,0.333
0.100595,0.000,0.165,0.082
0.198146,0.000,0.416,0.082
0.296999,0.000,0.416,0.333
0.248883,0.498,0.165,0.000
0.197018,0.000,0.165,0.333
0.194157,0.000,0.416,0.082
0.273297,0.498,0.000,0.333
0.248644,0.498,0.165,0.000
0.204384,0.247,0.000,0.333
0.177321,0.247,0.165,0.000
0.193434,0.000,0.165,0.333
0.135792,0.247,0.000,0.082
0.205617,0.247,0.000,0.333
0.206039,0.247,0.000,0.333
0.197354,0.000,0.165,0.333
0.287067,0.498,0.416,0.000
0.288307,0.498,0.416,0.000
0.099566,0.000,0.165,0.082
0.222186,0.498,0.000,0.082
0.247756,0.498,0.165,0.000
0.134291,0.247,0.000,0.082
0.288830,0.498,0.416,0.000
0.205334,0.247,0.000,0.333
0.176700,0.247,0.165,0.000
0.195946,0.000,0.416,0.082
0.136945,0.247,0.000,0.082
0.276677,0.498,0.000,0.333
0.245999,0.498,0.165,0.000
0.289623,0.498,0.416,0.000
0.277291,0.498,0.000,0.333
0.206279,0.247,0.000,0.333
0.137038,0.247,0.000,0.082
0.206803,0.247,0.000,0.333
0.195739,0.000,0.416,0.082
0.228219,0.498,0.000,0.082
0.207550,0.247,0.000,0.333
0.101068,0.000,0.165,0.082
0.241198,0.247,0.416,0.000
0.095473,0.000,0.165,0.082
0.136300,0.247,0.000,0.082
0.244501,0.498,0.165,0.000
0.248786,0.498,0.165,0.000
0.228324,0.498,0.000,0.082
0.297376,0.000,0.416,0.333
0.246745,0.498,0.165,0.000
0.229020,0.498,0.000,0.082
0.190259,0.000,0.165,0.333
0.227460,0.498,0.000,0.082
0.173758,0.247,0.165,0.000
0.137209,0.247,0.000,0.082
0.208578,0.247,0.000,0.333
0.192347,0.000,0.416,0.082
0.198067,0.000,0.416,0.082
0.198523,0.000,0.416,0.082
0.194973,0.000,0.165,0.333
0.244302,0.247,0.416,0.000
0.297111,0.000,0.416,0.333
0.292167,0.498,0.416,0.000
0.197437,0.000,0.416,0.082
0.097312,0.000,0.165,0.082
0.095932,0.000,0.165,0.082
0.100764,0.000,0.165,0.082
0.241033,0.247,0.416,0.000
0.207254,0.247,0.000,0.333
0.175516,0.247,0.165,0.000
0.226244,0.498,0.000,0.082
0.243027,0.498,0.165,0.000
0.097964,0.000,0.165,0.082
0.272579,0.498,0.000,0.333
0.297834,0.000,0.416,0.333
0.297749,0.000,0.416,0.333
0.251282,0.498,0.165,0.000
0.244414,0.247,0.416,0.000
0.245119,0.498,0.165,0.000
0.225896,0.498,0.000,0.082
