current,R,G,B,rgb unique combination
0.069081,   0,   0,   0,5
0.098684,   0, 225, 195,3
0.069058,   0,   0,   0,5
0.085059,   0, 225,   0,0
0.069035,   0,   0,   0,5
0.082683,   0,   0, 195,4
0.087854, 255,   0,   0,6
0.101432, 255,   0, 195,1
0.103575, 255, 225,   0,2
0.101386, 255,   0, 195,1
0.084872,   0, 225,   0,0
0.101269, 255,   0, 195,1
0.084989,   0, 225,   0,0
0.082543,   0,   0, 195,4
0.117503, 255, 225, 195,7
0.098381,   0, 225, 195,3
0.117270, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.101176, 255,   0, 195,1
0.068988,   0,   0,   0,5
0.098777,   0, 225, 195,3
0.117340, 255, 225, 195,7
0.084733,   0, 225,   0,0
0.117340, 255, 225, 195,7
0.087667, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.117620, 255, 225, 195,7
0.103412, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.069104,   0,   0,   0,5
0.103645, 255, 225,   0,2
0.084919,   0, 225,   0,0
0.117550, 255, 225, 195,7
0.087667, 255,   0,   0,6
0.084872,   0, 225,   0,0
0.087854, 255,   0,   0,6
0.098707,   0, 225, 195,3
0.085059,   0, 225,   0,0
0.098800,   0, 225, 195,3
0.117410, 255, 225, 195,7
0.087667, 255,   0,   0,6
0.101386, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.084966,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.103645, 255, 225,   0,2
0.082497,   0,   0, 195,4
0.098707,   0, 225, 195,3
0.103552, 255, 225,   0,2
0.117317, 255, 225, 195,7
0.098614,   0, 225, 195,3
0.087667, 255,   0,   0,6
0.069081,   0,   0,   0,5
0.082543,   0,   0, 195,4
0.101619, 255,   0, 195,1
0.069081,   0,   0,   0,5
0.117643, 255, 225, 195,7
0.069104,   0,   0,   0,5
0.103668, 255, 225,   0,2
0.117410, 255, 225, 195,7
0.103435, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.101269, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.084849,   0, 225,   0,0
0.087714, 255,   0,   0,6
0.098684,   0, 225, 195,3
0.084826,   0, 225,   0,0
0.103552, 255, 225,   0,2
0.101269, 255,   0, 195,1
0.084779,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.084966,   0, 225,   0,0
0.098637,   0, 225, 195,3
0.082636,   0,   0, 195,4
0.103528, 255, 225,   0,2
0.098637,   0, 225, 195,3
0.101386, 255,   0, 195,1
0.098567,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.101479, 255,   0, 195,1
0.082497,   0,   0, 195,4
0.084919,   0, 225,   0,0
0.082753,   0,   0, 195,4
0.085012,   0, 225,   0,0
0.117550, 255, 225, 195,7
0.082520,   0,   0, 195,4
0.069081,   0,   0,   0,5
0.101456, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.103482, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.084872,   0, 225,   0,0
0.082683,   0,   0, 195,4
0.101386, 255,   0, 195,1
0.069081,   0,   0,   0,5
0.098707,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.101549, 255,   0, 195,1
0.087691, 255,   0,   0,6
0.084919,   0, 225,   0,0
0.103622, 255, 225,   0,2
0.087714, 255,   0,   0,6
0.098731,   0, 225, 195,3
0.101199, 255,   0, 195,1
0.082706,   0,   0, 195,4
0.117340, 255, 225, 195,7
0.087597, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.084826,   0, 225,   0,0
0.098661,   0, 225, 195,3
0.101362, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.101362, 255,   0, 195,1
0.082590,   0,   0, 195,4
0.084826,   0, 225,   0,0
0.082567,   0,   0, 195,4
0.087760, 255,   0,   0,6
0.069081,   0,   0,   0,5
0.117573, 255, 225, 195,7
0.084872,   0, 225,   0,0
0.082799,   0,   0, 195,4
0.117480, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.082543,   0,   0, 195,4
0.087714, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.101595, 255,   0, 195,1
0.098567,   0, 225, 195,3
0.082590,   0,   0, 195,4
0.069128,   0,   0,   0,5
0.085059,   0, 225,   0,0
0.098847,   0, 225, 195,3
0.082776,   0,   0, 195,4
0.101409, 255,   0, 195,1
0.082683,   0,   0, 195,4
0.087784, 255,   0,   0,6
0.101456, 255,   0, 195,1
0.069081,   0,   0,   0,5
0.087854, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.085012,   0, 225,   0,0
0.101595, 255,   0, 195,1
0.069058,   0,   0,   0,5
0.087854, 255,   0,   0,6
0.098800,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.084942,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.084966,   0, 225,   0,0
0.101479, 255,   0, 195,1
0.084849,   0, 225,   0,0
0.069035,   0,   0,   0,5
0.087854, 255,   0,   0,6
0.103598, 255, 225,   0,2
0.117317, 255, 225, 195,7
0.101269, 255,   0, 195,1
0.082497,   0,   0, 195,4
0.117456, 255, 225, 195,7
0.098661,   0, 225, 195,3
0.084966,   0, 225,   0,0
0.101362, 255,   0, 195,1
0.082543,   0,   0, 195,4
0.087807, 255,   0,   0,6
0.101386, 255,   0, 195,1
0.098661,   0, 225, 195,3
0.101269, 255,   0, 195,1
0.087691, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.103622, 255, 225,   0,2
0.087691, 255,   0,   0,6
0.069081,   0,   0,   0,5
0.101502, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.087854, 255,   0,   0,6
0.103598, 255, 225,   0,2
0.117340, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.103622, 255, 225,   0,2
0.101176, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.117387, 255, 225, 195,7
0.103272, 255, 225,   0,2
0.068988,   0,   0,   0,5
0.117596, 255, 225, 195,7
0.101199, 255,   0, 195,1
0.117177, 255, 225, 195,7
0.082543,   0,   0, 195,4
0.069081,   0,   0,   0,5
0.085012,   0, 225,   0,0
0.098707,   0, 225, 195,3
0.084849,   0, 225,   0,0
0.087714, 255,   0,   0,6
0.103505, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.084779,   0, 225,   0,0
0.098731,   0, 225, 195,3
0.117247, 255, 225, 195,7
0.069081,   0,   0,   0,5
0.087807, 255,   0,   0,6
0.098707,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.103598, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.101456, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.084919,   0, 225,   0,0
0.101456, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.117387, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.101409, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.068988,   0,   0,   0,5
0.103645, 255, 225,   0,2
0.117293, 255, 225, 195,7
0.098567,   0, 225, 195,3
0.101246, 255,   0, 195,1
0.117154, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.087737, 255,   0,   0,6
0.117387, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.103459, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.084779,   0, 225,   0,0
0.098754,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.098707,   0, 225, 195,3
0.082636,   0,   0, 195,4
0.117480, 255, 225, 195,7
0.084896,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.085105,   0, 225,   0,0
0.101479, 255,   0, 195,1
0.103528, 255, 225,   0,2
0.087714, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.082543,   0,   0, 195,4
0.087784, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.101502, 255,   0, 195,1
0.117387, 255, 225, 195,7
0.084803,   0, 225,   0,0
0.103552, 255, 225,   0,2
0.082590,   0,   0, 195,4
0.084872,   0, 225,   0,0
0.087807, 255,   0,   0,6
0.117433, 255, 225, 195,7
0.082473,   0,   0, 195,4
0.098661,   0, 225, 195,3
0.069035,   0,   0,   0,5
0.087784, 255,   0,   0,6
0.084966,   0, 225,   0,0
0.069011,   0,   0,   0,5
0.101549, 255,   0, 195,1
0.098684,   0, 225, 195,3
0.117340, 255, 225, 195,7
0.084756,   0, 225,   0,0
0.103598, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.084919,   0, 225,   0,0
0.098754,   0, 225, 195,3
0.117293, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.082636,   0,   0, 195,4
0.101293, 255,   0, 195,1
0.103389, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.103645, 255, 225,   0,2
0.117224, 255, 225, 195,7
0.084872,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.101362, 255,   0, 195,1
0.117200, 255, 225, 195,7
0.101130, 255,   0, 195,1
0.082520,   0,   0, 195,4
0.117433, 255, 225, 195,7
0.082404,   0,   0, 195,4
0.117410, 255, 225, 195,7
0.098404,   0, 225, 195,3
0.084826,   0, 225,   0,0
0.117340, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.103528, 255, 225,   0,2
0.098404,   0, 225, 195,3
0.087621, 255,   0,   0,6
0.117340, 255, 225, 195,7
0.103296, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.082590,   0,   0, 195,4
0.101293, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.082683,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.082776,   0,   0, 195,4
0.098684,   0, 225, 195,3
0.084779,   0, 225,   0,0
0.082706,   0,   0, 195,4
0.098754,   0, 225, 195,3
0.103552, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.082450,   0,   0, 195,4
0.117433, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.098847,   0, 225, 195,3
0.087714, 255,   0,   0,6
0.098661,   0, 225, 195,3
0.101293, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.117550, 255, 225, 195,7
0.101130, 255,   0, 195,1
0.082520,   0,   0, 195,4
0.117480, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.068988,   0,   0,   0,5
0.117573, 255, 225, 195,7
0.084779,   0, 225,   0,0
0.101386, 255,   0, 195,1
0.103459, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.117177, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.103435, 255, 225,   0,2
0.117224, 255, 225, 195,7
0.082427,   0,   0, 195,4
0.087714, 255,   0,   0,6
0.101316, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.087737, 255,   0,   0,6
0.101525, 255,   0, 195,1
0.084872,   0, 225,   0,0
0.082497,   0,   0, 195,4
0.087714, 255,   0,   0,6
0.117480, 255, 225, 195,7
0.103412, 255, 225,   0,2
0.101176, 255,   0, 195,1
0.098637,   0, 225, 195,3
0.084966,   0, 225,   0,0
0.103645, 255, 225,   0,2
0.098567,   0, 225, 195,3
0.084942,   0, 225,   0,0
0.082543,   0,   0, 195,4
0.084966,   0, 225,   0,0
0.117410, 255, 225, 195,7
0.082404,   0,   0, 195,4
0.068988,   0,   0,   0,5
0.101409, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.087760, 255,   0,   0,6
0.101316, 255,   0, 195,1
0.087714, 255,   0,   0,6
0.103552, 255, 225,   0,2
0.084826,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.101362, 255,   0, 195,1
0.103552, 255, 225,   0,2
0.117247, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.098661,   0, 225, 195,3
0.069081,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.098731,   0, 225, 195,3
0.101293, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.101316, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.084826,   0, 225,   0,0
0.101339, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.101502, 255,   0, 195,1
0.084779,   0, 225,   0,0
0.117433, 255, 225, 195,7
0.101176, 255,   0, 195,1
0.103482, 255, 225,   0,2
0.098614,   0, 225, 195,3
0.101386, 255,   0, 195,1
0.117270, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.098567,   0, 225, 195,3
0.101269, 255,   0, 195,1
0.103505, 255, 225,   0,2
0.082567,   0,   0, 195,4
0.085059,   0, 225,   0,0
0.069035,   0,   0,   0,5
0.098940,   0, 225, 195,3
0.084919,   0, 225,   0,0
0.087854, 255,   0,   0,6
0.098684,   0, 225, 195,3
0.087714, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.087807, 255,   0,   0,6
0.103552, 255, 225,   0,2
0.082636,   0,   0, 195,4
0.117503, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.101339, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.101362, 255,   0, 195,1
0.087714, 255,   0,   0,6
0.082590,   0,   0, 195,4
0.098707,   0, 225, 195,3
0.087760, 255,   0,   0,6
0.082613,   0,   0, 195,4
0.087714, 255,   0,   0,6
0.117433, 255, 225, 195,7
0.098614,   0, 225, 195,3
0.084919,   0, 225,   0,0
0.098637,   0, 225, 195,3
0.069035,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.103552, 255, 225,   0,2
0.069058,   0,   0,   0,5
0.082590,   0,   0, 195,4
0.103692, 255, 225,   0,2
0.101316, 255,   0, 195,1
0.069081,   0,   0,   0,5
0.084966,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.087807, 255,   0,   0,6
0.101456, 255,   0, 195,1
0.084872,   0, 225,   0,0
0.103575, 255, 225,   0,2
0.117340, 255, 225, 195,7
0.101269, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.117107, 255, 225, 195,7
0.084779,   0, 225,   0,0
0.117433, 255, 225, 195,7
0.098591,   0, 225, 195,3
0.084826,   0, 225,   0,0
0.069035,   0,   0,   0,5
0.082590,   0,   0, 195,4
0.087760, 255,   0,   0,6
0.069035,   0,   0,   0,5
0.117689, 255, 225, 195,7
0.098661,   0, 225, 195,3
0.103459, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.101316, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.117317, 255, 225, 195,7
0.101106, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.117293, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.098847,   0, 225, 195,3
0.101362, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.117293, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.084872,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.101642, 255,   0, 195,1
0.098591,   0, 225, 195,3
0.084849,   0, 225,   0,0
0.101316, 255,   0, 195,1
0.087621, 255,   0,   0,6
0.117340, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.069035,   0,   0,   0,5
0.101432, 255,   0, 195,1
0.098684,   0, 225, 195,3
0.084779,   0, 225,   0,0
0.101316, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.082799,   0,   0, 195,4
0.117503, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.117293, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.087667, 255,   0,   0,6
0.101409, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.117107, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.101409, 255,   0, 195,1
0.117270, 255, 225, 195,7
0.098474,   0, 225, 195,3
0.103459, 255, 225,   0,2
0.117200, 255, 225, 195,7
0.087597, 255,   0,   0,6
0.098637,   0, 225, 195,3
0.084779,   0, 225,   0,0
0.101316, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.084896,   0, 225,   0,0
0.103505, 255, 225,   0,2
0.082427,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.098684,   0, 225, 195,3
0.082730,   0,   0, 195,4
0.117573, 255, 225, 195,7
0.084826,   0, 225,   0,0
0.098754,   0, 225, 195,3
0.087691, 255,   0,   0,6
0.082404,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.101339, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.084849,   0, 225,   0,0
0.098661,   0, 225, 195,3
0.101409, 255,   0, 195,1
0.117224, 255, 225, 195,7
0.098428,   0, 225, 195,3
0.087644, 255,   0,   0,6
0.103319, 255, 225,   0,2
0.068988,   0,   0,   0,5
0.117526, 255, 225, 195,7
0.084803,   0, 225,   0,0
0.101362, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.087760, 255,   0,   0,6
0.103552, 255, 225,   0,2
0.117247, 255, 225, 195,7
0.084826,   0, 225,   0,0
0.069081,   0,   0,   0,5
0.084919,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.082567,   0,   0, 195,4
0.117526, 255, 225, 195,7
0.082660,   0,   0, 195,4
0.084966,   0, 225,   0,0
0.101456, 255,   0, 195,1
0.082473,   0,   0, 195,4
0.117480, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.117340, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.117107, 255, 225, 195,7
0.082450,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.103459, 255, 225,   0,2
0.098428,   0, 225, 195,3
0.084872,   0, 225,   0,0
0.101409, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.117387, 255, 225, 195,7
0.084779,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.103598, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.082450,   0,   0, 195,4
0.084966,   0, 225,   0,0
0.087714, 255,   0,   0,6
0.101269, 255,   0, 195,1
0.084849,   0, 225,   0,0
0.117293, 255, 225, 195,7
0.103319, 255, 225,   0,2
0.082473,   0,   0, 195,4
0.069035,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.098614,   0, 225, 195,3
0.101386, 255,   0, 195,1
0.098521,   0, 225, 195,3
0.101153, 255,   0, 195,1
0.117247, 255, 225, 195,7
0.101199, 255,   0, 195,1
0.103272, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.069011,   0,   0,   0,5
0.082520,   0,   0, 195,4
0.087760, 255,   0,   0,6
0.101223, 255,   0, 195,1
0.069035,   0,   0,   0,5
0.087807, 255,   0,   0,6
0.101432, 255,   0, 195,1
0.098637,   0, 225, 195,3
0.082520,   0,   0, 195,4
0.084919,   0, 225,   0,0
0.101502, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.068988,   0,   0,   0,5
0.084826,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.084919,   0, 225,   0,0
0.087714, 255,   0,   0,6
0.103505, 255, 225,   0,2
0.082567,   0,   0, 195,4
0.087760, 255,   0,   0,6
0.082450,   0,   0, 195,4
0.069035,   0,   0,   0,5
0.082636,   0,   0, 195,4
0.098637,   0, 225, 195,3
0.085012,   0, 225,   0,0
0.101386, 255,   0, 195,1
0.098567,   0, 225, 195,3
0.082473,   0,   0, 195,4
0.084872,   0, 225,   0,0
0.098707,   0, 225, 195,3
0.082450,   0,   0, 195,4
0.103622, 255, 225,   0,2
0.082567,   0,   0, 195,4
0.101293, 255,   0, 195,1
0.117387, 255, 225, 195,7
0.082497,   0,   0, 195,4
0.087714, 255,   0,   0,6
0.101316, 255,   0, 195,1
0.082660,   0,   0, 195,4
0.103505, 255, 225,   0,2
0.101153, 255,   0, 195,1
0.087667, 255,   0,   0,6
0.069011,   0,   0,   0,5
0.087760, 255,   0,   0,6
0.084779,   0, 225,   0,0
0.103459, 255, 225,   0,2
0.117270, 255, 225, 195,7
0.084756,   0, 225,   0,0
0.103435, 255, 225,   0,2
0.098567,   0, 225, 195,3
0.087597, 255,   0,   0,6
0.098567,   0, 225, 195,3
0.117154, 255, 225, 195,7
0.087551, 255,   0,   0,6
0.084826,   0, 225,   0,0
0.103459, 255, 225,   0,2
0.117200, 255, 225, 195,7
0.101083, 255,   0, 195,1
0.103296, 255, 225,   0,2
0.117154, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.098684,   0, 225, 195,3
0.117387, 255, 225, 195,7
0.087574, 255,   0,   0,6
0.069081,   0,   0,   0,5
0.087760, 255,   0,   0,6
0.117480, 255, 225, 195,7
0.082473,   0,   0, 195,4
0.087760, 255,   0,   0,6
0.101409, 255,   0, 195,1
0.082590,   0,   0, 195,4
0.087807, 255,   0,   0,6
0.117433, 255, 225, 195,7
0.103435, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.101595, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.098451,   0, 225, 195,3
0.101362, 255,   0, 195,1
0.103459, 255, 225,   0,2
0.117247, 255, 225, 195,7
0.084826,   0, 225,   0,0
0.101223, 255,   0, 195,1
0.087621, 255,   0,   0,6
0.103505, 255, 225,   0,2
0.117154, 255, 225, 195,7
0.082543,   0,   0, 195,4
0.087737, 255,   0,   0,6
0.084779,   0, 225,   0,0
0.087760, 255,   0,   0,6
0.103528, 255, 225,   0,2
0.101409, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.103482, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.103598, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.117480, 255, 225, 195,7
0.082567,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.098498,   0, 225, 195,3
0.117247, 255, 225, 195,7
0.087621, 255,   0,   0,6
0.098637,   0, 225, 195,3
0.101362, 255,   0, 195,1
0.098567,   0, 225, 195,3
0.103412, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.098661,   0, 225, 195,3
0.082450,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.117433, 255, 225, 195,7
0.103296, 255, 225,   0,2
0.082636,   0,   0, 195,4
0.098567,   0, 225, 195,3
0.103365, 255, 225,   0,2
0.101106, 255,   0, 195,1
0.082497,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.087621, 255,   0,   0,6
0.098614,   0, 225, 195,3
0.084849,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.082590,   0,   0, 195,4
0.103575, 255, 225,   0,2
0.082497,   0,   0, 195,4
0.084849,   0, 225,   0,0
0.117433, 255, 225, 195,7
0.068988,   0,   0,   0,5
0.103622, 255, 225,   0,2
0.101339, 255,   0, 195,1
0.082543,   0,   0, 195,4
0.101386, 255,   0, 195,1
0.084756,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.103645, 255, 225,   0,2
0.068941,   0,   0,   0,5
0.103552, 255, 225,   0,2
0.087621, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.068988,   0,   0,   0,5
0.117480, 255, 225, 195,7
0.087574, 255,   0,   0,6
0.117317, 255, 225, 195,7
0.101153, 255,   0, 195,1
0.084779,   0, 225,   0,0
0.098707,   0, 225, 195,3
0.084779,   0, 225,   0,0
0.082450,   0,   0, 195,4
0.068988,   0,   0,   0,5
0.082869,   0,   0, 195,4
0.098661,   0, 225, 195,3
0.101199, 255,   0, 195,1
0.068988,   0,   0,   0,5
0.082683,   0,   0, 195,4
0.084826,   0, 225,   0,0
0.082520,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.101362, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.082404,   0,   0, 195,4
0.103459, 255, 225,   0,2
0.069035,   0,   0,   0,5
0.098637,   0, 225, 195,3
0.084826,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.068895,   0,   0,   0,5
0.103552, 255, 225,   0,2
0.084779,   0, 225,   0,0
0.101223, 255,   0, 195,1
0.098451,   0, 225, 195,3
0.068895,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.098474,   0, 225, 195,3
0.082590,   0,   0, 195,4
0.103505, 255, 225,   0,2
0.082543,   0,   0, 195,4
0.068918,   0,   0,   0,5
0.117666, 255, 225, 195,7
0.101176, 255,   0, 195,1
0.098428,   0, 225, 195,3
0.117177, 255, 225, 195,7
0.087528, 255,   0,   0,6
0.117247, 255, 225, 195,7
0.103249, 255, 225,   0,2
0.101083, 255,   0, 195,1
0.068988,   0,   0,   0,5
0.087621, 255,   0,   0,6
0.117317, 255, 225, 195,7
0.084779,   0, 225,   0,0
0.068988,   0,   0,   0,5
0.082730,   0,   0, 195,4
0.103598, 255, 225,   0,2
0.082450,   0,   0, 195,4
0.103552, 255, 225,   0,2
0.101130, 255,   0, 195,1
0.103412, 255, 225,   0,2
0.117154, 255, 225, 195,7
0.098381,   0, 225, 195,3
0.103435, 255, 225,   0,2
0.068988,   0,   0,   0,5
0.098614,   0, 225, 195,3
0.101153, 255,   0, 195,1
0.087574, 255,   0,   0,6
0.082450,   0,   0, 195,4
0.068988,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.068941,   0,   0,   0,5
0.103598, 255, 225,   0,2
0.068941,   0,   0,   0,5
0.084826,   0, 225,   0,0
0.101362, 255,   0, 195,1
0.087621, 255,   0,   0,6
0.101293, 255,   0, 195,1
0.068941,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.084756,   0, 225,   0,0
0.087644, 255,   0,   0,6
0.082427,   0,   0, 195,4
0.101339, 255,   0, 195,1
0.068941,   0,   0,   0,5
0.117503, 255, 225, 195,7
0.103296, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.084663,   0, 225,   0,0
0.068895,   0,   0,   0,5
0.098661,   0, 225, 195,3
0.087574, 255,   0,   0,6
0.068941,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.117480, 255, 225, 195,7
0.084756,   0, 225,   0,0
0.101293, 255,   0, 195,1
0.098591,   0, 225, 195,3
0.084803,   0, 225,   0,0
0.103505, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.087551, 255,   0,   0,6
0.084733,   0, 225,   0,0
0.082427,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.068918,   0,   0,   0,5
0.098754,   0, 225, 195,3
0.082590,   0,   0, 195,4
0.084872,   0, 225,   0,0
0.103482, 255, 225,   0,2
0.084826,   0, 225,   0,0
0.087667, 255,   0,   0,6
0.098591,   0, 225, 195,3
0.117363, 255, 225, 195,7
0.101153, 255,   0, 195,1
0.117107, 255, 225, 195,7
0.082427,   0,   0, 195,4
0.068941,   0,   0,   0,5
0.117526, 255, 225, 195,7
0.082567,   0,   0, 195,4
0.087621, 255,   0,   0,6
0.068941,   0,   0,   0,5
0.117550, 255, 225, 195,7
0.098521,   0, 225, 195,3
0.103342, 255, 225,   0,2
0.082404,   0,   0, 195,4
0.101246, 255,   0, 195,1
0.084779,   0, 225,   0,0
0.082636,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.103459, 255, 225,   0,2
0.082404,   0,   0, 195,4
0.101316, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.103296, 255, 225,   0,2
0.101083, 255,   0, 195,1
0.084826,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.117317, 255, 225, 195,7
0.087528, 255,   0,   0,6
0.084709,   0, 225,   0,0
0.101293, 255,   0, 195,1
0.098428,   0, 225, 195,3
0.068941,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.101293, 255,   0, 195,1
0.082473,   0,   0, 195,4
0.101246, 255,   0, 195,1
0.082660,   0,   0, 195,4
0.084826,   0, 225,   0,0
0.103552, 255, 225,   0,2
0.098591,   0, 225, 195,3
0.082543,   0,   0, 195,4
0.117410, 255, 225, 195,7
0.069035,   0,   0,   0,5
0.098544,   0, 225, 195,3
0.103435, 255, 225,   0,2
0.068988,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.103528, 255, 225,   0,2
0.082497,   0,   0, 195,4
0.101316, 255,   0, 195,1
0.082450,   0,   0, 195,4
